999999,2012,2013,2014,2015,2016,2017,2018
"000807",,13,11,17,,13,9
"000878",,20,19,23,23,,
"002460",,,,,,,26
"300080",,13,12,,,,
"300463",,,,,,13,21
"600019",,33,,26,33,30,27
"600021",,,,,26,23,11
"600028",,5,,24,24,22,24
"600098",,22,20,21,21,20,23
"600500",,,,,,,22
"600803",,,,,,27,
"601857",,,22,,24,,
