"603599",,,,,,30,23
"600201",,,,,,18,19
"600255",,,,,,18,21
"600351",,,,,,19,22
"600356",,,,,,16,16
"600500",,,,,,22,22
"600568",,,,,,10,11
"600594",,,,,,25,24
"600613",,,,,,17,18
"600671",,,,,,17,20
"601700",,,,,,18,16
"603566",,,,,,17,15
"603616",,,,,,13,25
"603998",,,,,,15,22
999999,2012,2013,2014,2015,2016,2017,2018
"600864",,,,,,19,
999999,2012,2013,2014,2015,2016,2017,2018
"600293",,,,,,20,21
"600538",,,,,,30,22
999999,2012,2013,2014,2015,2016,2017,2018
"600011",,,,,,21,19
"600483",,,,,,17,19
"600982",,,,,,14,15
"600719",,,,,,18,16
"600995",,,,,,12,13
"600027",,,,,,15,14
"600886",,,,,,17,16
"600116",,,,,,14,23
"600101",,,,,,14,16
"600163",,,,,,13,13
"600396",,,,,,20,16
"600452",,,,,,13,13
"600744",,,,,,21,20
"601016",,,,,,12,13
"601991",,,,,,18,19
"600131",,,,,,13,15
"600021",,,,,,20,25
"600868",,,,,,16,14
"600023",,,,,,19,20
"600505",,,,,,13,14
"600167",,,,,,18,17
"600644",,,,,,15,16
"600795",,,,,,23,25
"600578",,,,,,18,23
"600969",,,,,,18,18
"601985",,,,,,15,14
"600310",,,,,,12,14
"600726",,,,,,16,19
"600780",,,,,,20,20
"600979",,,,,,16,18
"600236",,,,,,15,13
"600863",,,,,,22,23
"600098",,,,,,19,23
"600509",,,,,,22,20
"600674",,,,,,13,14
"600900",,,,,,13,13
999999,2012,2013,2014,2015,2016,2017,2018
"600547",,,,,,25,26
"600338",,,,,,11,11
"600711",,,,,,15,20
"600497",,,,,,25,25
"600508",,,,,,20,22
"601069",,,,,,24,29
"601898",,,,,,17,22
"600188",,,,,,18,24
"600714",,,,,,15,22
"600971",,,,,,11,18
"601088",,,,,,19,21
"601899",,,,,,24,28
"601969",,,,,,19,23
"600028",,,,,,17,17
"600311",,,,,,19,21
"601168",,,,,,14,21
"600259",,,,,,25,25
"601225",,,,,,22,23
"601918",,,,,,14,17
"600256",,,,,,25,29
"601958",,,,,,19,18
"600123",,,,,,20,24
"601101",,,,,,19,18
"600532",,,,,,15,14
"600758",,,,,,16,17
"600395",,,,,,19,20
"600489",,,,,,22,21
"601001",,,,,,27,25
"601699",,,,,,19,23
"600157",,,,,,25,27
"600348",,,,,,22,22
"600759",,,,,,15,13
"600988",,,,,,26,27
"601666",,,,,,27,25
"601857",,,,,,,13
"600985",,,,,,,21
"603993",,,,,,,22
999999,2012,2013,2014,2015,2016,2017,2018
"600864",,,,,,,4
999999,2012,2013,2014,2015,2016,2017,2018
999999,2012,2013,2014,2015,2016,2017,2018
"000606",,,,,,,11
"002235",,,,,,,12
999999,2012,2013,2014,2015,2016,2017,2018
"000751",,,,,,21,21
"000055",,,,,,,15
"002107",,,,,,,15
"002211",,,,,,,11
"002675",,,,,,,22
"002442",,,,,,,29
"002099",,,,,,,22
"002349",,,,,,,24
"002258",,,,,,,21
"002494",,,,,,,19
"300398",,,,,,,19
"300487",,,,,,,20
"000708",,,,,,,16
"300132",,,,,,,22
"002145",,,,,,,26
"002162",,,,,,,15
"002262",,,,,,,20
"002728",,,,,,,23
"300285",,,,,,,14
"002233",,,,,,,27
"002167",,,,,,,20
"002075",,,,,,,23
"300204",,,,,,,14
"000584",,,,,,,13
"002125",,,,,,,22
"002539",,,,,,,25
"000661",,,,,,,18
"000795",,,,,,,14
"002391",,,,,,,23
"000739",,,,,,,23
"000969",,,,,,,20
"002294",,,,,,,21
"002648",,,,,,,19
"000790",,,,,,,14
"002750",,,,,,,16
"000423",,,,,,,16
"000999",,,,,,,18
"000420",,,,,,,17
"000990",,,,,,,27
"002228",,,,,,,19
"000952",,,,,,,22
"002392",,,,,,,15
"000723",,,,,,,24
"000898",,,,,,,21
"002318",,,,,,,15
"002597",,,,,,,21
"300037",,,,,,,20
"300121",,,,,,,20
"300395",,,,,,,15
"000786",,,,,,,24
"002080",,,,,,,17
"300179",,,,,,,12
"300439",,,,,,,15
"000401",,,,,,,17
"000553",,,,,,,20
"000565",,,,,,,23
"000698",,,,,,,20
"000877",,,,,,,31
"002182",,,,,,,20
"002422",,,,,,,20
"002737",,,,,,,20
"300034",,,,,,,17
"300041",,,,,,,26
"000538",,,,,,,16
"000949",,,,,,,22
"002022",,,,,,,19
"002297",,,,,,,13
"002379",,,,,,,18
"002644",,,,,,,15
"300345",,,,,,,13
"000576",,,,,,,13
"300054",,,,,,,23
"000756",,,,,,,19
"002393",,,,,,,14
"000635",,,,,,,25
"000782",,,,,,,16
"000819",,,,,,,14
"000833",,,,,,,24
"000919",,,,,,,19
"000962",,,,,,,21
"002012",15,,,,,,
"002066",,,,,,,15
"002096",,,,,,,15
"002136",,,,,,,26
"002226",,,,,,,16
"002408",,,,,,,18
"002674",,,,,,,21
"300224",,,,,,,15
"002092",,,,,,,29
"002193",,,,,,,19
"000039",,,,,,,23
"000513",,,,,,,26
"002032",,,,,,,14
"002205",,,,,,,11
"002271",,,,,,,15
"002342",,,,,,,16
"002365",,,,,,,20
"002643",,,,,,,18
"002653",,,,,,,17
"002671",,,,,,,13
"300357",,,,,,,13
"300485",,,,,,,11
"000545",,,,,,,24
"000677",,,,,,,14
"000717",,,,,,,21
"000726",,,,,,,23
"000789",,,,,,,22
"000920",,,,,,,16
"002007",,,,,,,12
"002037",,,,,,,16
"002149",,,,,,,14
"002165",,,,,,,19
"002428",,,,,,,23
"002460",,,,,,,18
"002466",,,,,,,22
"002596",,,,,,,19
"002688",,,,,,,23
"300009",,,,,,,17
"300194",,,,,,,20
"300233",,,,,,,21
"300406",,,,,,,11
"300437",,,,,,,21
"000060",,,,,,,23
"000488",,,,,,,31
"000936",,,,,,,14
"002030",,,,,,,11
"002082",,,,,,,22
"002084",,,,,,,17
"002110",,,,,,,24
"002409",,,,,,,19
"002541",,,,,,,18
"002761",,,,,,,10
"300019",,,,,,,22
"000779",,,,,,,26
"000778",,,,,,,20
"002019",,,,,,,20
"002302",,,,,,,22
"002360",,,,,,,18
"002578",,,,,,,20
"300067",,,,,,,24
"300328",,,,,,,20
"300436",,,,,,,13
"000301",,,,,,,18
"000597",,,,,,,23
"000623",,,,,,,19
"000878",,,,,,,25
"002225",,,,,,,25
"002666",,,,,,,10
"300026",,,,,,,20
"300452",,,,,,,19
"300481",,,,,,,19
"000510",,,,,,,18
"002722",,,,,,,17
"300080",,,,,,,21
"300122",,,,,,,13
"002114",,,,,,,29
"002206",,,,,,,17
"300429",,,,,,,14
"000525",,,,,,,22
"000830",,,,,,,14
"002087",,,,,,,17
"002246",,,,,,,23
"300196",,,,,,,18
"002303",,,,,,,18
"002327",,,,,,,12
"002433",,,,,,,15
"300057",,,,,,,11
"300107",,,,,,,24
"000672",,,,,,,25
"000807",,,,,,,19
"002004",,,,,,,31
"000630",,,,,,,18
"000902",,,,,,,21
"002172",,,,,,,18
"002516",,,,,,,17
"002734",,,,,,,25
"300181",,,,,,,11
"002521",,,,,,,22
"002511",,,,,,,26
"000518",,,,,,,13
"000731",,,,,,,21
"000788",,,,,,,15
"000818",,,,,,,21
"002078",,,,,,,23
"002295",,,,,,,18
"002513",,,,,,,25
"002669",,,,,,,21
"002756",,,,,,,20
"300064",,,,,,,18
"300072",,,,,,,21
"300200",,,,,,,22
"300214",,,,,,,17
"000012",,,,,,,16
"000822",,,,,,,20
"000960",,,,,,,23
"002493",,,,,,,17
"002566",,,,,,,18
"000023",,,,,,,15
"000703",,,,,,,25
"000766",,,,,,,21
"300119",,,,,,,14
"000657",,,,,,,15
"000761",,,,,,,19
"002015",,,,22,,,
"002287",,,,,,,17
"002453",,,,,,,15
"002476",,,,,,,22
"002547",,,,,,,12
"002693",,,,,,,17
"002748",,,,,,,23
"300239",,,,,,,20
"300387",,,,,,,19
"000059",,,,,,,17
"000590",,,,,,,14
"000831",,,,,,,21
"000985",,,,,,,17
"002088",,,,,,,19
"002132",,,,,,,18
"002144",,,,,,,15
"002166",,,,,,,18
"002170",,,,,,15,19
"002250",,,,,,,20
"002274",,,,,,,21
"002384",,,,,,,9
"002407",,,,,,,23
"002783",,,,,,,22
"300110",,,,,,,16
"300243",,,,,,,17
"300261",,,,,,,20
"002254",,,,,,,16
"000683",,,,,,,20
"002002",,,,,,,27
"002026",,,,,,,18
"002317",,,,,,,18
"002378",,,,,,,29
"002394",,,,,,,18
"002412",,,,,,,17
"002550",,,,,,,16
"002601",,,,,,,23
"002615",,,,,,,19
"002709",,,,,,,20
"002742",,,,,,,17
"300039",,,,,,,16
"300073",,,,,,,16
"300174",,,,,,,20
"300255",,,,,,,12
"300289",,,,,,,16
"300446",,,,,,,18
"002038",,,,,,,14
"002064",,,,,,,20
"002171",,,,,,,19
"002275",,,,,,,19
"002386",,,,,,,25
"002424",,,,,,,20
"002437",,,,,,,18
"300294",,,,,,,15
"000815",,,,,,,20
"000908",,,,,,,18
"002042",,,,,,,14
"002198",,,,,,,17
"002332",,,,,,,18
"002341",,,,,,,13
"002443",,,,,,,20
"002455",,,,,,,15
"002514",,,,,,,18
"002545",,,,,,,13
"002565",,,,,,,14
"002581",,,,,,,15
"002603",,,,,,,21
"002623",,,,,,,14
"002741",,,,,,,21
"002743",,,,,,,13
"300006",,,,,,,14
"300108",,,,,,,13
"300158",,,,,,,17
"300199",,,,,,,16
"300225",,,,,,,20
"300267",,,,,,,17
"300337",,,,,,,11
"300363",,,,,,,19
"300405",,,,,,,18
"000004",,,,,,,8
"000153",,,,,,,12
"000566",,,,,,,19
"000612",,,,,,,24
"000650",,,,,,,16
"000709",,,,,,,23
"000825",,,,,,,23
"000959",,,,,,,21
"002057",,,,,,,21
"002068",,,,,,,24
"002109",,,,,,,19
"002160",,,,,,,17
"002215",,,,,,,12
"002237",,,,,,,27
"002252",,,,,,,17
"002256",,,,,,,15
"002293",,,,,,,11
"002478",,,,,,,16
"002487",,,,,,,16
"002538",,,,,,,18
"002749",,,,,,,22
"002753",,,,,,,21
"300049",,,,,,,11
"300109",,,,,,,18
"300142",,,,,,,16
"300143",,,,,,,10
"300160",,,,,,,12
"300192",,,,,,,22
"300234",,,,,,,20
"300236",,,,,,,18
"300344",,,,,,,11
"300409",,,,,,,18
"300463",,,,,,,12
"300482",,,,,,,12
"300489",,,,,,,12
"000155",,,,,,,10
"000637",,,,,,,18
"000792",,,,,,,24
"000813",,,,,,,16
"000933",,,,,,,24
"000935",,,,,,,24
"002020",,,,,,,21
"002067",,,,,,,20
"002150",,,,,,,18
"002319",,,,,,,14
"002370",,,,,,,22
"002397",,,,,,,12
"002440",,,,,,,26
"002457",,,,,,,16
"002588",,,,,,,23
"002752",,,,,,,23
"002760",,,,,,,13
"300254",,,,,,,16
"000890",,,,,,,15
"002001",,,,,,,23
"002083",,,,,,,12
"002094",,,,,,,14
"002201",,,,,,,18
"002203",,,,,,,23
"002326",,,,,,,19
"002361",,,,,,,18
"002390",,,,,,,17
"002399",,,,,,,18
"002411",,,,,,,26
"002444",,,,,,,12
"002497",,,,,,,23
"002562",,,,,,,22
"002584",,,,,,,23
"002591",,,,,,,18
"002652",,,,,,,15
"002773",,,,,,,16
"300086",,,,,,,17
"000158",,,,,,,16
"000408",,,,,,,23
"000523",,,,,,,22
"000611",,,,,,,9
"000850",,,,,,,20
"000930",,,,,,,21
"000955",,,,,,,15
"000989",,,,,,,17
"002054",,,,,,,19
"002118",,,,,,,16
"002219",,,,,,,15
"002333",,,,,,,16
"002403",,,,,,,15
"002470",,,,,,,19
"002501",,,,,,,15
"002540",,,,,,,18
"002632",,,,,,,19
"002637",,,,,,,23
"002701",,,,,,,18
"002716",,,,,,,21
"300082",,,,,,,21
"300089",,,,,,,15
"300093",,,,,,,16
"300135",,,,,,,14
"300147",,,,,,,17
999999,2012,2013,2014,2015,2016,2017,2018
"000722",,,,,,,11
"000791",,,,,,,12
"000600",,,,,,,21
"000862",,,,,,,11
"002061",,,,,,,20
999999,2012,2013,2014,2015,2016,2017,2018
"002377",,,,,,,13
999999,2012,2013,2014,2015,2016,2017,2018
"300464",,,,,,,12
999999,2012,2013,2014,2015,2016,2017,2018
"002034",,,,,,,26
"000546",,,,,,,24
999999,2012,2013,2014,2015,2016,2017,2018
"000552",,,,,,,19
"002155",,,,,,,22
"000899",,,,,,,16
"000037",,,,,,,16
"002039",,,,,,,14
"000531",,,,,,,16
"000591",,,,,,,19
"000875",,,,,,,16
"000937",,,,,,,16
"000958",,,,,,,16
"000993",,,,,,,11
"000027",,,,,,,26
"000539",,,,,,,19
"000966",,,,,,,18
"000695",,,,,,,14
"000975",,,,,,,15
"000688",,,,,,,22
"001896",,,,,,,28
"002608",,,,,,,21
"000690",,,,,,,15
"000720",,,,,,,15
"002499",,,,,,,13
"300335",,,,,,,23
"000601",,,,,,,22
"000767",,,,,,,18
"000883",,,,,,,12
"000543",,,,,,,19
"002479",,,,,,,25
999999,2012,2013,2014,2015,2016,2017,2018
"002010",,,,,,,20
999999,2012,2013,2014,2015,2016,2017,2018
"000968",,,,,,,19
"000758",,,,,,,23
"000983",,,,,,,26
"002128",,,,,,,19
"000762",,,,,,,17
"000506",,,,,,,13
"000426",,,,,,,18
999999,2012,2013,2014,2015,2016,2017,2018
"002235",,,,,,12,
999999,2012,2013,2014,2015,2016,2017,2018
999999,2012,2013,2014,2015,2016,2017,2018
